Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F3810,873.5412,5.046,4.971,5.148,5681,62445,0.74,0.91,5,1,85330
F3811,946.7797,1.501,1.493,1.56,6354,58270,0.56,0.86,11,1,78373
F3812,946.7797,1.594,1.56,1.619,6354,46135,0.56,0.95,10,1,54138
F3813,403.2618,1.594,1.493,1.695,6560,196511,1.0,0.98,15,1,220149
F3814,403.2618,3.43,3.329,3.531,6560,111205,1.0,0.95,7,1,137083
F3815,907.6141,4.937,4.861,5.038,6008,118623,0.94,0.96,8,1,141502
F3816,946.836,1.468,1.409,1.535,6355,139762,1.0,0.97,15,1,158092
F3817,907.6665,1.67,1.569,1.771,6009,630784,1.0,0.99,37,1,657808
F3818,947.5841,7.893,7.725,8.061,6356,133577,1.0,0.96,5,1,175441
F3819,873.5885,1.543,1.442,1.644,5682,325167,0.99,1.0,3,1,448596
F3820,873.5885,3.935,3.834,4.036,5682,1065165,1.0,0.99,11,1,1193987
F3821,873.5885,9.468,7.96,9.998,5682,3515721,0.99,0.89,6,1,4694674
F3822,407.2962,1.67,1.577,1.771,6562,216806,1.0,0.94,15,1,243635
F3823,947.6234,4.55,4.449,4.651,6357,508907,1.0,0.98,33,1,536915
F3824,407.3326,1.695,1.602,1.796,6563,200098,1.0,0.97,15,1,225697
F3825,947.7023,1.619,1.518,1.72,6358,845368,1.0,0.98,59,1,876644
F3826,947.783,1.484,1.434,1.518,6359,90279,1.0,0.92,15,1,103318
F3827,907.7659,1.501,1.4,1.543,6013,1391267,0.65,0.89,88,1,905245
F3828,907.7659,1.552,1.602,1.653,6013,687748,0.65,0.97,87,1,143608
F3829,947.8378,1.493,1.417,1.594,6360,112774,1.0,0.62,10,1,133997
F3830,409.1805,2.31,2.251,2.394,6565,52031,0.78,0.94,5,1,70505
F3831,873.6036,0.339,0.322,0.381,5683,23427,0.14,0.89,2,1,33927
F3832,873.6036,2.099,2.074,2.158,5683,29499,0.12,0.79,2,1,40596
F3833,873.6036,2.739,2.706,2.781,5683,28130,0.12,0.84,2,1,36349
F3834,873.6036,9.223,9.19,9.257,5683,18960,0.15,0.85,5,1,27961
F3835,948.1275,4.541,4.457,4.642,6362,448620,1.0,0.94,33,1,471749
F3836,907.8372,1.484,1.417,1.526,6014,73133,1.0,0.85,9,1,85112
F3837,907.8372,1.586,1.526,1.686,6014,95538,1.0,0.93,8,1,118362
F3838,907.8372,7.598,6.899,7.994,6014,389034,1.0,0.76,5,1,518516
F3839,409.3705,1.653,1.569,1.754,6566,130933,1.0,0.96,11,1,156197
F3840,948.6226,4.55,4.449,4.651,6363,275612,1.0,0.99,18,1,302382
F3841,908.2597,1.526,1.434,1.628,6018,1822152,1.0,0.98,142,1,1846152
F3842,948.7078,1.611,1.518,1.712,6364,279773,1.0,0.94,23,1,306536
F3843,948.7078,2.023,1.922,2.124,6364,186988,1.0,1.0,14,1,211934
F3844,948.7078,4.55,4.482,4.642,6364,97209,0.96,0.99,8,1,116926
F3845,412.2892,4.314,2.764,4.55,6568,609266,0.99,0.58,2,1,823152
F3846,412.2892,4.786,4.726,4.971,6568,82208,0.99,0.87,2,1,112286
F3847,948.7947,1.493,1.409,1.594,6366,463913,1.0,0.94,33,1,485699
F3848,873.6197,1.51,1.442,1.552,5684,55936,0.91,0.97,3,1,64380
F3849,873.6197,1.594,1.552,1.636,5684,41648,0.73,0.93,2,1,53015
F3850,873.6197,2.706,2.621,2.79,5684,76609,0.21,0.83,2,1,96540
F3851,414.319,1.644,1.569,1.746,6570,277004,1.0,0.97,21,1,301253
F3852,949.1304,4.525,4.491,4.6,6367,48305,1.0,0.66,6,1,63190
F3853,908.5566,4.297,4.221,4.398,6021,58890,0.73,0.95,5,1,81716
F3854,908.5566,4.6,4.499,4.701,6021,69893,0.73,0.93,5,1,95768
F3855,873.6373,4.743,4.71,4.794,5685,32246,0.15,0.97,3,1,41743
F3856,908.6472,2.175,2.074,2.276,6024,11768588,1.0,0.99,536,1,11793588
F3857,949.7185,1.484,1.442,1.543,6369,61961,1.0,0.93,8,1,75748
F3858,949.7185,1.619,1.577,1.703,6369,58018,1.0,0.65,8,1,78178
F3859,949.7185,2.006,1.956,2.099,6369,64394,1.0,0.72,7,1,84176
F3860,949.7185,4.533,4.491,4.634,6369,51307,1.0,0.86,5,1,70407
F3861,415.2102,1.636,1.543,1.737,6571,1777996,1.0,0.97,60,1,1826819
F3862,908.675,1.678,1.577,1.779,6025,200485,1.0,0.99,13,1,226864
F3863,908.675,2.251,2.226,2.276,6025,29055,0.94,0.64,7,1,36059
F3864,949.7976,1.468,1.417,1.484,6370,49115,1.0,0.73,8,1,69047
F3865,949.7976,1.526,1.484,1.619,6370,136647,1.0,0.81,16,1,162077
F3866,873.6492,1.56,1.459,1.653,5686,76522,1.0,0.94,4,1,101150
F3867,873.6492,3.943,3.842,4.011,5686,78499,1.0,0.81,5,1,101602
F3868,873.6492,4.507,4.406,4.558,5686,74264,1.0,0.9,6,1,95112
F3869,908.6965,2.175,2.074,2.276,6027,623515,1.0,0.93,55,1,656766
F3870,873.6916,1.535,1.476,1.636,5688,97490,1.0,0.74,8,1,119253
F3871,950.8096,1.484,1.426,1.586,6374,353849,1.0,0.84,30,1,375922
F3872,415.2481,1.636,1.569,1.737,6573,118590,1.0,0.95,4,1,156818
F3873,415.2481,2.402,2.31,2.503,6573,98490,1.0,0.78,3,1,140615
F3874,908.7115,2.133,2.099,2.175,6028,67262,1.0,0.74,15,1,77265
F3875,908.7115,2.209,2.183,2.234,6028,39535,1.0,0.65,9,1,46539
F3876,873.769,1.484,1.392,1.586,5690,8210725,1.0,0.91,590,1,8234725
F3877,951.6545,1.636,1.586,1.72,6375,107986,1.0,0.91,14,1,129958
F3878,908.7701,1.51,1.426,1.611,6029,892975,1.0,0.93,54,1,924206
F3879,874.0909,3.926,3.826,4.028,5691,863731,1.0,0.96,60,1,896277
F3880,952.5254,4.507,4.44,4.592,6377,155958,1.0,0.96,18,1,177467
F3881,908.8353,1.501,1.442,1.543,6030,36094,1.0,0.93,6,1,48033
F3882,874.5442,3.615,3.548,3.691,5692,53701,1.0,0.84,5,1,73440
F3883,909.2523,1.526,1.451,1.628,6032,897923,1.0,0.99,81,1,923362
F3884,416.2257,1.956,1.855,2.057,6576,98116,1.0,0.98,5,1,122992
F3885,909.541,1.586,1.493,1.686,6033,791622,1.0,0.98,55,1,819141
F3886,417.2788,1.762,1.661,1.846,6577,107238,1.0,0.94,6,1,133157
F3887,952.6705,1.51,1.484,1.552,6378,70867,0.66,0.57,3,1,79867
F3888,952.6705,1.636,1.586,1.703,6378,80197,0.54,0.94,2,1,95197
F3889,952.6705,2.251,2.15,2.352,6378,12609659,1.0,0.99,524,1,12634659
F3890,952.6705,4.314,4.297,4.348,6378,22348,0.39,0.63,6,1,29348
F3891,952.824,1.501,1.417,1.577,6379,196876,1.0,0.91,17,1,220044
F3892,909.6127,1.586,1.526,1.686,6035,84966,0.95,0.87,7,1,105788
F3893,909.6127,3.986,3.884,4.086,6035,208381,1.0,0.99,13,1,234476
F3894,874.5905,1.543,1.468,1.644,5695,184858,0.25,0.98,2,1,242431
F3895,874.5905,3.918,3.817,4.019,5695,550315,1.0,0.99,11,1,615432
F3896,420.2754,1.661,1.602,1.729,6583,53150,1.0,0.98,6,1,70978
F3897,953.5269,4.507,4.449,4.566,6380,76453,1.0,0.84,9,1,92262
F3898,909.6492,2.183,2.082,2.284,6036,5925051,1.0,0.99,388,1,5950051
F3899,953.5917,4.946,4.87,5.046,6381,94727,1.0,0.96,7,1,117697
F3900,421.2572,3.135,3.051,3.228,6584,106933,1.0,0.93,8,1,128945
F3901,874.6596,4.499,4.398,4.6,5697,236596,1.0,0.98,16,1,263998
F3902,909.6934,1.644,1.611,1.746,6037,45157,0.81,0.79,5,1,61827
F3903,909.6934,2.183,2.091,2.284,6037,300678,1.0,0.89,25,1,328802
F3904,953.6507,4.28,4.179,4.381,6382,79176,0.75,0.68,7,1,103862
F3905,423.2692,3.472,3.388,3.564,6588,165560,1.0,0.98,13,1,186845
F3906,909.7782,1.501,1.451,1.602,6038,445834,0.94,0.82,30,1,476121
F3907,953.6773,2.251,2.15,2.352,6383,6674226,1.0,0.99,496,1,6699226
F3908,874.7815,1.484,1.383,1.586,5702,22129155,1.0,0.9,1539,1,22154155
F3909,910.2502,1.526,1.442,1.619,6040,586664,1.0,0.98,47,1,607458
F3910,953.7346,1.535,1.493,1.628,6384,104471,1.0,0.87,11,1,125572
F3911,953.7346,2.209,2.158,2.251,6384,154956,1.0,0.99,27,1,167874
F3912,953.7346,2.284,2.251,2.377,6384,108645,1.0,0.94,17,1,121065
F3913,430.243,1.602,1.526,1.703,6595,315761,1.0,0.93,19,1,339687
F3914,875.0927,3.935,3.834,3.977,5703,96580,1.0,0.88,11,1,111571
F3915,875.0927,3.994,3.977,4.028,5703,19485,1.0,0.88,5,1,30479
F3916,910.5431,1.594,1.501,1.695,6041,425301,1.0,0.98,31,1,451707
F3917,910.5875,1.628,1.586,1.678,6042,34836,0.69,0.93,5,1,48130
F3918,953.8329,1.484,1.426,1.577,6386,132500,1.0,0.79,12,1,154279
F3919,953.8329,2.251,2.209,2.293,6386,48382,0.96,0.59,8,1,66000
F3920,875.5858,9.291,9.257,9.324,5706,36807,0.32,0.92,3,1,45563
F3921,910.6186,3.969,3.884,4.07,6043,74801,0.79,0.98,5,1,98355
F3922,954.5946,4.929,4.878,4.988,6388,43220,1.0,0.95,5,1,58262
F3923,910.6545,2.175,2.074,2.276,6044,1849745,1.0,0.99,142,1,1874745
F3924,910.6545,4.659,4.592,4.718,6044,100403,0.84,0.6,10,1,116403
F3925,954.6785,2.251,2.15,2.352,6389,2186807,1.0,0.99,164,1,2211807
F3926,910.7821,1.552,1.451,1.636,6045,231865,1.0,0.56,17,1,256953
F3927,955.449,1.51,1.459,1.552,6390,170237,1.0,0.94,23,1,192623
F3928,955.449,1.602,1.56,1.686,6390,198707,1.0,0.96,23,1,207268
F3929,911.5523,1.602,1.501,1.703,6047,211347,1.0,0.94,19,1,237369
F3930,955.6098,4.92,4.844,5.021,6391,196637,1.0,0.96,15,1,217876
F3931,875.5958,1.577,1.543,1.619,5707,39435,0.21,0.87,2,1,46927
F3932,875.5958,3.926,3.859,4.028,5707,120211,0.17,0.93,2,1,150419
F3933,955.6816,2.242,2.141,2.343,6392,537946,1.0,0.99,40,1,565501
F3934,432.2332,1.628,1.526,1.729,6598,1378962,1.0,0.96,53,1,1424880
F3935,955.7013,1.56,1.459,1.661,6393,619809,1.0,0.95,34,1,650458
F3936,911.6192,1.653,1.552,1.754,6050,143644,1.0,0.96,11,1,170735
F3937,435.3628,1.703,1.602,1.754,6604,58085,1.0,0.66,5,1,78378
F3938,911.6557,1.552,1.451,1.653,6052,167359,1.0,0.74,11,1,198620
F3939,911.6557,2.175,2.074,2.276,6052,434102,1.0,1.0,34,1,459773
F3940,955.7654,1.51,1.434,1.594,6396,182713,1.0,0.85,16,1,208552
F3941,955.9515,1.552,1.468,1.653,6397,355083,1.0,0.79,24,1,382158
F3942,911.6922,1.594,1.518,1.695,6053,58316,1.0,0.84,6,1,82642
F3943,911.6922,4.668,4.583,4.752,6053,64676,1.0,0.85,6,1,86325
F3944,875.6261,0.196,0.162,0.238,5709,18436,0.3,0.88,3,1,26921
F3945,875.6261,1.611,1.577,1.653,5709,47773,1.0,0.96,7,1,54962
F3946,875.6261,2.377,2.352,2.394,5709,20164,0.42,0.85,5,1,30461
F3947,875.6261,2.545,2.512,2.588,5709,30134,0.68,0.95,5,1,36088
F3948,438.3405,1.703,1.602,1.796,6607,141233,1.0,0.96,10,1,166153
F3949,912.4186,1.51,1.484,1.535,6054,38780,1.0,0.94,9,1,53352
F3950,912.4186,1.586,1.535,1.653,6054,142154,1.0,0.54,13,1,110540
F3951,956.5605,3.581,3.497,3.674,6400,100212,1.0,0.97,8,1,123479
F3952,912.5421,1.586,1.543,1.686,6055,82473,1.0,0.94,7,1,101868
F3953,912.5421,3.421,3.337,3.522,6055,207974,1.0,0.99,16,1,232098
F3954,440.4088,1.636,1.535,1.737,6613,9980563,1.0,0.96,344,1,10005563
F3955,956.6669,1.594,1.535,1.67,6401,74012,0.88,0.79,7,1,90370
F3956,956.6669,2.251,2.158,2.318,6401,94384,0.87,1.0,8,1,116614
F3957,956.6669,4.937,4.853,5.038,6401,110284,0.88,0.99,8,1,134312
F3958,875.6358,1.535,1.434,1.602,5710,469574,1.0,0.97,6,1,520628
F3959,875.6358,2.006,1.906,2.108,5710,275192,1.0,0.97,2,1,333881
F3960,912.6227,1.653,1.552,1.746,6057,100178,1.0,0.9,7,1,123502
F3961,956.7782,1.56,1.476,1.611,6402,103310,1.0,0.62,11,1,122853
F3962,443.2682,3.312,3.211,3.388,6618,112594,0.94,0.91,6,1,134614
F3963,443.3444,1.644,1.602,1.678,6619,33782,1.0,0.83,6,1,44038
F3964,912.672,1.602,1.501,1.703,6059,148307,1.0,0.79,11,1,173486
F3965,912.672,2.15,2.108,2.192,6059,35918,0.76,0.96,6,1,48502
F3966,957.6211,2.242,2.141,2.343,6404,1066108,1.0,1.0,76,1,1096636
F3967,957.6211,4.92,4.844,5.021,6404,96196,0.8,0.96,8,1,118846
F3968,875.6641,4.507,4.406,4.6,5712,123803,1.0,0.98,9,1,148166
F3969,912.792,1.493,1.426,1.594,6060,226023,1.0,0.85,18,1,249391
F3970,957.6554,1.501,1.468,1.569,6405,49999,0.73,0.83,6,1,62474
F3971,957.6554,2.141,2.074,2.268,6405,73879,0.71,0.78,5,1,101952
F3972,875.6994,1.518,1.417,1.619,5714,644241,1.0,0.98,33,1,673526
F3973,913.5789,1.611,1.569,1.661,6061,29023,0.76,0.95,5,1,41022
F3974,913.5789,2.057,2.023,2.082,6061,22812,0.78,0.97,5,1,33334
F3975,913.5789,3.404,3.354,3.489,6061,70714,0.85,0.75,6,1,91112
F3976,875.7843,1.484,1.383,1.586,5715,13000343,1.0,0.9,885,1,13025343
F3977,450.3736,1.695,1.594,1.796,6626,181873,0.81,0.97,2,1,214660
F3978,913.601,2.175,2.074,2.276,6062,950719,1.0,1.0,67,1,980995
F3979,958.6418,1.535,1.451,1.611,6409,67993,0.53,0.95,6,1,87207
F3980,958.6418,2.242,2.141,2.343,6409,558803,1.0,0.99,39,1,585899
F3981,959.1608,2.116,2.015,2.217,6410,92080,0.91,0.69,5,1,117161
F3982,451.3817,1.67,1.569,1.771,6627,317675,1.0,0.98,10,1,346498
F3983,959.6308,2.234,2.158,2.335,6412,181570,1.0,0.99,14,1,206841
F3984,913.6537,2.158,2.057,2.259,6065,75377,0.8,0.68,6,1,100905
F3985,876.5864,1.577,1.518,1.661,5717,200905,1.0,0.98,3,1,286286
F3986,876.5864,8.929,7.817,9.99,5717,4200057,1.0,0.91,6,1,5283327
F3987,453.3428,2.975,2.882,3.076,6630,109419,1.0,0.98,8,1,133938
F3988,959.6922,1.543,1.451,1.636,6414,141310,1.0,0.86,12,1,166394
F3989,959.7157,1.518,1.501,1.56,6415,29088,0.78,0.89,5,1,38342
F3990,913.7952,1.501,1.434,1.56,6068,142177,1.0,0.9,14,1,163749
F3991,913.7952,1.577,1.56,1.611,6068,32859,1.0,0.96,7,1,45969
F3992,960.6039,3.969,3.935,4.011,6416,21418,1.0,0.89,6,1,31421
F3993,457.3451,1.661,1.594,1.746,6633,221764,1.0,0.93,11,1,240295
F3994,913.8597,1.484,1.442,1.586,6069,55020,0.36,0.72,5,1,75285
F3995,960.6604,2.251,2.175,2.318,6417,44660,0.65,0.96,5,1,63357
F3996,913.9919,7.632,6.916,8.036,6070,906482,1.0,0.88,11,1,1041174
F3997,960.7203,1.535,1.451,1.636,6418,111243,1.0,0.98,8,1,134376
F3998,961.5911,3.943,3.842,4.036,6419,160056,1.0,0.99,11,1,185643
F3999,914.0048,7.573,7.531,7.699,6071,69731,0.34,0.82,6,1,88842
F4000,460.3282,1.586,1.484,1.686,6638,594647,1.0,0.99,39,1,623701
F4001,460.3282,3.101,3.0,3.194,6638,343033,1.0,0.95,21,1,368411
F4002,460.3282,3.295,3.194,3.396,6638,327758,1.0,0.96,22,1,353849
F4003,961.6408,4.457,4.356,4.558,6421,216599,1.0,0.98,14,1,242995
F4004,961.7069,1.518,1.417,1.619,6422,3187715,1.0,0.99,238,1,3212715
F4005,914.1339,7.169,7.068,7.219,6073,165851,0.25,0.79,3,1,186159
F4006,914.1339,7.506,7.48,7.548,6073,92265,0.26,0.85,5,1,102733
F4007,876.6103,8.221,8.137,8.255,5718,63563,0.48,0.68,3,1,77770
F4008,876.6103,8.466,8.423,8.508,5718,32533,0.34,0.84,2,1,39545
F4009,876.6103,8.625,8.583,8.701,5718,48014,0.28,0.76,2,1,61817
F4010,876.6103,8.929,8.895,8.979,5718,39684,0.33,0.81,2,1,53167
F4011,876.6103,9.274,9.206,9.333,5718,61187,0.31,0.85,2,1,80049
F4012,876.6103,9.543,9.501,9.586,5718,31706,0.31,0.85,2,1,45686
F4013,876.6103,9.863,9.838,9.889,5718,18318,0.23,0.91,2,1,27985
F4014,962.1423,4.449,4.381,4.55,6423,192768,1.0,0.96,14,1,217384
F4015,914.1534,7.817,7.758,7.851,6074,31409,0.16,0.6,5,1,44470
F4016,962.644,4.482,4.457,4.533,6424,37107,0.75,0.91,6,1,52893
F4017,466.3701,1.729,1.661,1.83,6649,141967,1.0,0.91,11,1,166482
F4018,914.2772,7.666,7.606,7.75,6075,185307,0.19,0.84,5,1,203401
F4019,876.6373,1.543,1.451,1.611,5719,289016,1.0,0.99,5,1,337114
F4020,962.7074,1.535,1.434,1.636,6425,2198620,1.0,0.99,159,1,2223620
F4021,962.7074,2.116,2.015,2.2,6425,341624,1.0,0.97,29,1,364624
F4022,963.7213,1.501,1.417,1.602,6427,3202176,1.0,0.91,215,1,3225176
F4023,876.6784,4.516,4.415,4.617,5721,608977,1.0,0.99,42,1,637635
F4024,914.2895,7.286,7.253,7.371,6076,44816,0.62,0.64,6,1,58306
F4025,914.2895,7.522,7.489,7.573,6076,38842,0.65,0.84,6,1,50438
F4026,914.2895,7.615,7.573,7.666,6076,29750,0.56,0.86,5,1,43180
F4027,964.7174,1.501,1.4,1.526,6429,1191577,0.73,0.85,129,1,1207577
F4028,964.7174,1.661,1.602,1.762,6429,940347,0.88,0.75,68,1,960347
F4029,964.7174,2.108,2.006,2.209,6429,995959,0.88,0.99,31,1,1020959
F4030,914.3148,1.552,1.476,1.653,6077,71656,1.0,0.95,5,1,94488
F4031,914.3148,7.354,7.152,7.674,6077,192168,1.0,0.85,6,1,255657
F4032,876.705,1.468,1.451,1.493,5723,27155,0.92,0.82,6,1,33156
F4033,876.705,1.526,1.493,1.569,5723,141316,1.0,0.94,21,1,148914
F4034,876.705,1.577,1.569,1.678,5723,271086,1.0,0.89,21,1,163021
F4035,469.3904,1.72,1.619,1.821,6654,806255,1.0,0.98,25,1,836639
F4036,965.5443,3.926,3.851,4.011,6433,57544,1.0,0.87,5,1,78001
F4037,914.42,7.606,6.908,8.002,6078,773382,1.0,0.9,10,1,905277
F4038,876.7139,1.493,1.417,1.526,5724,118950,1.0,0.82,19,1,133781
F4039,914.4392,7.531,7.48,7.606,6079,55321,0.34,0.94,6,1,71169
F4040,876.7389,1.468,1.426,1.51,5725,22420,0.24,0.98,5,1,32408
F4041,965.7197,1.468,1.4,1.51,6434,584691,0.84,0.76,48,1,353970
F4042,965.7197,1.518,1.569,1.602,6434,294029,0.85,0.96,40,1,66642
F4043,965.7197,1.67,1.602,1.771,6434,480573,0.87,0.87,37,1,503370
F4044,965.7197,2.099,1.998,2.2,6434,522004,0.87,0.99,34,1,546370
F4045,475.3172,1.577,1.518,1.653,6657,49025,1.0,0.91,3,1,67066
F4046,475.3172,2.975,2.916,3.051,6657,43894,0.77,0.96,3,1,61042
F4047,876.7951,1.484,1.383,1.586,5727,13793519,1.0,0.89,901,1,13818519
F4048,914.5373,4.516,4.457,4.6,6080,49047,1.0,0.68,6,1,68002
F4049,914.5627,7.32,6.941,8.011,6081,710415,1.0,0.89,10,1,838581
F4050,876.8519,1.442,1.409,1.484,5728,189437,1.0,0.89,33,1,174119
F4051,876.8519,1.526,1.484,1.611,5728,393748,1.0,0.7,44,1,410796
F4052,876.8519,1.636,1.611,1.661,5728,48511,1.0,0.98,11,1,61874
F4053,966.7143,1.468,1.409,1.51,6437,120141,1.0,0.97,17,1,134594
F4054,966.7143,1.543,1.51,1.602,6437,140496,1.0,0.94,18,1,147941
F4055,966.7143,1.653,1.602,1.754,6437,142456,1.0,0.86,11,1,164651
F4056,966.7143,2.108,2.006,2.166,6437,162840,1.0,0.91,12,1,186114
F4057,966.7143,2.2,2.166,2.301,6437,150999,1.0,0.96,13,1,167696
F4058,877.4952,3.615,3.531,3.716,5729,104799,1.0,0.95,9,1,127991
F4059,914.5722,7.219,7.169,7.261,6082,33184,0.44,0.88,5,1,47808
F4060,967.6891,2.217,2.175,2.276,6438,59766,1.0,0.95,7,1,78314
F4061,476.3018,2.503,2.402,2.605,6659,865925,1.0,1.0,11,1,969856
F4062,476.3018,9.106,8.398,9.998,6659,1041514,0.95,0.79,3,1,1805308
F4063,967.7418,1.476,1.417,1.518,6440,135212,0.6,0.57,12,1,89526
F4064,967.7418,1.543,1.577,1.602,6440,67496,0.62,0.96,10,1,10245
F4065,914.6092,2.175,2.074,2.276,6084,485906,1.0,1.0,26,1,514437
F4066,478.2875,3.64,3.539,3.741,6660,622853,1.0,0.97,32,1,650580
F4067,914.6327,2.108,2.074,2.15,6085,40553,0.3,0.88,6,1,54727
F4068,877.6151,1.518,1.476,1.619,5733,66225,1.0,0.7,4,1,85719
F4069,969.6375,4.651,4.55,4.752,6447,267477,1.0,0.97,15,1,294796
F4070,478.4045,1.678,1.586,1.779,6661,294074,1.0,0.98,10,1,321018
F4071,914.6966,4.693,4.659,4.735,6087,28782,0.6,0.86,5,1,36048
F4072,969.7008,1.526,1.434,1.628,6448,293893,0.87,0.77,18,1,316506
F4073,969.7008,2.124,2.032,2.192,6448,55565,0.7,0.94,5,1,76116
F4074,479.4097,1.636,1.569,1.695,6663,69547,0.67,0.86,7,1,88971
F4075,914.7072,7.573,6.958,7.766,6088,337046,0.89,0.77,6,1,435436
F4076,969.9598,1.56,1.459,1.653,6449,447475,1.0,0.92,29,1,473635
F4077,480.3075,3.623,3.522,3.724,6664,284708,1.0,0.99,18,1,310882
F4078,914.8099,1.484,1.409,1.586,6090,396558,1.0,0.83,29,1,415623
F4079,970.2107,1.56,1.459,1.661,6451,542170,1.0,0.91,34,1,570114
F4080,877.6432,1.56,1.526,1.661,5735,86037,1.0,0.85,4,1,105514
F4081,914.8689,1.493,1.442,1.594,6092,72962,1.0,0.56,6,1,95071
F4082,482.4162,1.594,1.552,1.636,6668,25722,0.46,0.67,5,1,38275
F4083,970.4608,1.518,1.459,1.594,6452,244519,1.0,0.88,23,1,267432
F4084,970.4608,1.602,1.594,1.686,6452,116431,1.0,0.97,16,1,130399
F4085,877.661,1.569,1.468,1.67,5736,86453,0.9,0.96,4,1,113357
F4086,877.661,1.981,1.88,2.082,5736,461578,1.0,0.99,25,1,491434
F4087,877.661,4.516,4.415,4.617,5736,347599,1.0,0.99,24,1,373623
F4088,915.1378,2.023,1.863,2.158,6096,92256,1.0,0.9,5,1,128920
F4089,970.6271,4.651,4.55,4.752,6453,163620,1.0,0.96,10,1,189727
F4090,915.5432,4.533,4.457,4.617,6097,61546,1.0,0.94,6,1,82224
F4091,877.7192,1.518,1.417,1.619,5737,2585656,1.0,0.96,148,1,2610656
F4092,877.7987,1.476,1.392,1.577,5738,7073627,1.0,0.92,513,1,7096627
F4093,484.3768,1.661,1.569,1.948,6672,413504,1.0,0.96,13,1,460246
F4094,970.7129,1.518,1.442,1.468,6455,100863,0.78,0.96,15,1,23841
F4095,970.7129,1.569,1.526,1.67,6455,347166,0.76,0.79,21,1,283846
F4096,915.6734,1.51,1.426,1.611,6101,171431,1.0,0.86,11,1,197276
F4097,915.6734,4.979,4.895,5.055,6101,68386,0.92,0.99,6,1,88816
F4098,487.4072,1.653,1.577,1.754,6675,88934,1.0,0.9,7,1,114375
F4099,970.837,1.468,1.392,1.569,6456,491757,1.0,0.85,48,1,515601
F4100,878.513,4.743,4.642,4.844,5741,468303,1.0,0.96,31,1,494528
F4101,915.8126,1.484,1.426,1.586,6102,290746,1.0,0.83,21,1,313954
F4102,878.5346,3.026,2.941,3.11,5742,79469,1.0,0.98,7,1,100742
F4103,971.8401,1.459,1.4,1.56,6458,389467,1.0,0.96,33,1,410689
F4104,916.5635,3.766,3.666,3.868,6105,430516,1.0,0.99,12,1,457409
F4105,878.6003,3.657,3.598,3.733,5743,73287,1.0,0.97,7,1,90855
F4106,878.6003,4.466,4.44,4.525,5743,28447,0.88,0.81,5,1,40796
F4107,972.728,1.67,1.636,1.703,6460,44545,1.0,0.88,8,1,57071
F4108,972.728,1.746,1.703,1.813,6460,61984,1.0,0.92,7,1,79405
F4109,916.5813,4.507,4.44,4.558,6106,43691,1.0,0.96,5,1,58882
F4110,972.8523,1.459,1.383,1.56,6461,1034015,1.0,0.93,86,1,1061123
F4111,973.5995,2.251,2.158,2.352,6462,305271,1.0,0.99,23,1,329043
F4112,916.6822,1.518,1.434,1.619,6110,109016,1.0,0.94,7,1,132655
F4113,496.4152,1.712,1.611,1.813,6686,654106,1.0,0.99,10,1,713399
F4114,878.636,2.099,2.015,2.2,5745,210884,1.0,0.94,9,1,238304
F4115,973.8568,1.459,1.392,1.56,6463,678112,1.0,0.92,56,1,703132
F4116,916.8222,1.484,1.434,1.577,6111,192749,1.0,0.93,18,1,213978
F4117,974.6039,2.259,2.158,2.352,6464,150465,1.0,0.97,12,1,176012
F4118,917.4867,3.421,3.362,3.455,6112,37973,1.0,0.96,5,1,50045
F4119,878.6745,2.006,1.906,2.082,5746,154856,0.95,0.94,10,1,179051
F4120,878.6745,4.507,4.406,4.609,5746,744882,1.0,1.0,53,1,775404
F4121,878.724,1.518,1.417,1.619,5747,1585030,1.0,0.98,92,1,1622938
F4122,974.8666,1.459,1.392,1.56,6468,757620,1.0,0.93,61,1,783934
F4123,917.5598,3.766,3.666,3.868,6113,195268,1.0,0.99,11,1,221558
F4124,917.5598,4.507,4.432,4.609,6113,195840,1.0,0.99,18,1,219491
F4125,497.3774,5.316,5.282,5.341,6688,51281,1.0,0.98,11,1,60817
F4126,497.3774,5.392,5.366,5.484,6688,222933,1.0,0.89,33,1,239220
F4127,878.8042,1.484,1.409,1.586,5748,2547290,0.94,0.85,170,1,2569290
F4128,917.5883,4.474,4.449,4.558,6114,49860,1.0,0.83,5,1,66425
F4129,975.6064,2.251,2.175,2.327,6469,67905,0.75,0.99,6,1,87724
F4130,501.3788,1.72,1.619,1.821,6690,647411,1.0,0.99,26,1,676847
F4131,975.7673,1.586,1.501,1.686,6470,154614,1.0,0.9,17,1,177665
F4132,917.6952,1.51,1.409,1.611,6116,462227,0.95,0.93,25,1,492917
F4133,879.5114,4.752,4.651,4.853,5751,239157,1.0,0.93,17,1,264992
F4134,975.8715,1.459,1.392,1.56,6471,419656,1.0,0.94,36,1,442802
F4135,917.8294,1.493,1.417,1.569,6117,107152,0.92,0.79,11,1,129506
F4136,502.3728,1.703,1.602,1.804,6691,1253651,1.0,0.99,84,1,1287264
F4137,976.7166,1.526,1.476,1.569,6472,70660,1.0,0.92,12,1,74129
F4138,879.6396,2.082,1.981,2.183,5758,121636,1.0,0.98,8,1,147450
F4139,506.3341,1.762,1.661,1.855,6694,96558,0.9,0.87,6,1,121081
