archive_path,category,bytes,sha256,original_source_path
03_cross_domain/seed_1/metrics/External_B/detection_image_metrics.csv,cross-domain raw results,165274,029f178d100db103520de087f9c27c0e56b0556dc7e5edd93df2b42c973ce66c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_B\detection_image_metrics.csv
03_cross_domain/seed_1/metrics/External_B/detection_subgroups.csv,cross-domain raw results,1970,2e35f4d5418e8f106b9eaa08c0cf97f59fc6072bb46aa70364b2f2205ecf0d23,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_B\detection_subgroups.csv
03_cross_domain/seed_1/metrics/External_B/metrics.json,cross-domain raw results,4707,03c9da0c9ca58e4968dccf5651472a3bccd1f0f37fe036b7a2d96427e1de7a8b,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_B\metrics.json
03_cross_domain/seed_1/metrics/External_B/seed_predictions.csv,cross-domain raw results,149064,a82ca2ae1515c43c87396348cfa5dfc0af961481d13b96a33f395af03df5bdfd,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_B\seed_predictions.csv
03_cross_domain/seed_1/metrics/External_B/seed_subgroups.csv,cross-domain raw results,1572,0e6c9b3467adba4d54bb3883f05d9ba4f2386a1efea8906e04ad8a9126cabb34,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_B\seed_subgroups.csv
03_cross_domain/seed_1/metrics/External_C/detection_ap_summary.csv,cross-domain raw results,284,8a348aa1b415e881d01beadbcdce3b74241c15866529ae3f27393c9ec5455bb5,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_C\detection_ap_summary.csv
03_cross_domain/seed_1/metrics/External_C/detection_image_metrics.csv,cross-domain raw results,192545,71e8e9a15cfaba54e8bd587b446f94ebf147fa80d573cc7b52182582783fba8f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_C\detection_image_metrics.csv
03_cross_domain/seed_1/metrics/External_C/detection_subgroups.csv,cross-domain raw results,2789,ac96f689ee9ddabe665d06626079a6c91b8d78b4d093f3f193e9c1d5c80758b2,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_C\detection_subgroups.csv
03_cross_domain/seed_1/metrics/External_C/metrics.json,cross-domain raw results,4705,0daa43d44ce8af2fe92fcec4def6eac2d1553188d03cc4aa06dbb61fb24cb29b,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_C\metrics.json
03_cross_domain/seed_1/metrics/External_C/seed_predictions.csv,cross-domain raw results,149310,b226680a39d62d5d97b88e687e497cd225d45721e96f1f7eb62e422b536355cf,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_C\seed_predictions.csv
03_cross_domain/seed_1/metrics/External_C/seed_subgroups.csv,cross-domain raw results,2230,aa3dc12de2b3ffcd466a1eaf0a9fa3bc8e2f5faf1c202a49725021c6be78ca35,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_C\seed_subgroups.csv
03_cross_domain/seed_1/protocol_lock.json,cross-domain raw results,1996,02cd6ed7631fb3982e64959eb0d20bc7af1f95d2f5e734d9abcbab53d1434128,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\protocol_lock.json
03_cross_domain/seed_1/protocol_lock_stage2.json,cross-domain raw results,2052,1bdf1af395519d1404382872fb02f47c3924ea24ccce7764891a7d0cbdc590b0,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\protocol_lock_stage2.json
03_cross_domain/seed_1/seen_domain/detection_ap_summary.csv,cross-domain raw results,282,eec9382754af6f5f2e35cea44f6c33d9fca03f37cca3aa7740fddb5c3817d421,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\seen_domain\detection_ap_summary.csv
03_cross_domain/seed_1/seen_domain/detection_image_metrics.csv,cross-domain raw results,107356,69ef340c57093a9d696a2d704f1540b7dc5455a30f68ba258165398e7ec89d45,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\seen_domain\detection_image_metrics.csv
03_cross_domain/seed_1/seen_domain/detection_subgroups.csv,cross-domain raw results,1618,07c0db0449c4d8c2cfff13061a4fb6387b6854adae7c3aca774c406fee11087d,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\seen_domain\detection_subgroups.csv
03_cross_domain/seed_1/seen_domain/metrics.json,cross-domain raw results,4723,d67d1486e4038a1d55559cb9c9d98809c9c33c3070b679e327b542a191bab04b,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\seen_domain\metrics.json
03_cross_domain/seed_1/seen_domain/seed_predictions.csv,cross-domain raw results,81711,a13bf099abb8d88c738223a12f75b5610ad2bf49f25e3783854f79d1a2d734ca,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\seen_domain\seed_predictions.csv
03_cross_domain/seed_1/seen_domain/seed_subgroups.csv,cross-domain raw results,1246,698587daec13dc7966af29d23946355246f8509b2d7e41673e3202996b558f5e,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\seen_domain\seed_subgroups.csv
03_cross_domain/seed_1/summary/condition_metrics.csv,cross-domain raw results,674,992c0c75f84c914250499b4edd08ca25e955f277b45b1ca3b52b75ecdd149eb6,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\summary\condition_metrics.csv
03_cross_domain/seed_1/summary/evaluation_complete.json,cross-domain raw results,373,94401de2cca5eeb470a84b9a555b1aef80ce646014549e83220a14bdafd68194,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\summary\evaluation_complete.json
03_cross_domain/seed_1/thresholds/val_detection_threshold_sweep.csv,cross-domain raw results,5329,432ebff8128572c18c2f4f1800f475f035b9e93c1e8ab6b7eff63eb1cc73d25c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\thresholds\val_detection_threshold_sweep.csv
03_cross_domain/seed_1/thresholds/val_seed_threshold_sweep.csv,cross-domain raw results,208021,6f3b39ea033b487c30dc3fb44e478916a020365ec8ef4e5f03356a70e733f83d,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\thresholds\val_seed_threshold_sweep.csv
03_cross_domain/seed_20260726/checkpoints/attribute_preprocessing.json,cross-domain raw results,2649,ec2b85f0401d4b6c657bd357194ec17d4f704f384be7aa87b6d3db72ca87a8ee,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\checkpoints\attribute_preprocessing.json
03_cross_domain/seed_20260726/checkpoints/history.json,cross-domain raw results,23334,4679a8fa616f2235037a3380374c5ce898cee73a171fe62a8cbffb314e4d5276,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\checkpoints\history.json
03_cross_domain/seed_20260726/checkpoints/run_config.json,cross-domain raw results,1285,4c313435fb66e68c7653bbbd5f889a7a589a26ef2d08cb574d76068889fd6254,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\checkpoints\run_config.json
03_cross_domain/seed_20260726/checkpoints/summary.json,cross-domain raw results,4075,5f77d618825ff51c09acfa40af55300b91d99206458cc338d03434d733b1b51f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\checkpoints\summary.json
03_cross_domain/seed_20260726/external_A/detection_ap_summary.csv,cross-domain raw results,280,d9709ee61605b465325f9092629b0334efbf27b0177be83902f50e553ab195ad,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_A\detection_ap_summary.csv
03_cross_domain/seed_20260726/external_A/detection_image_metrics.csv,cross-domain raw results,66143,55d08e1772d812819d200532506591d469703caef2f9db2c49aa381aecd235fd,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_A\detection_image_metrics.csv
03_cross_domain/seed_20260726/external_A/detection_subgroups.csv,cross-domain raw results,1609,2182c3cb6d56b0c9a17ad263cc98b27b7adc5cbb0b1bc186bb63fbc5c3eb0b5e,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_A\detection_subgroups.csv
03_cross_domain/seed_20260726/external_A/metrics.json,cross-domain raw results,4720,0aee6e258ba8d2ab8aec41e4e8e3788a2ba844d8cf615af1638d49706f10f875,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_A\metrics.json
03_cross_domain/seed_20260726/external_A/seed_predictions.csv,cross-domain raw results,62014,369c9d5c2e7d98a370d4771d922cc36a19d36277ff3b0dcd37641df989565095,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_A\seed_predictions.csv
03_cross_domain/seed_20260726/external_A/seed_subgroups.csv,cross-domain raw results,1243,ce87e52db86220c0e909076c24d5d5c3d65401d62d0631937f3a8d0fb964da1a,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_A\seed_subgroups.csv
03_cross_domain/seed_20260726/external_B/detection_ap_summary.csv,cross-domain raw results,284,4a6917b648b6cde6e900d30b044c11804a63b505f9060bc27fd069cc8adf28e8,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_B\detection_ap_summary.csv
03_cross_domain/seed_20260726/external_B/detection_image_metrics.csv,cross-domain raw results,165913,386e505bc2bad88dc2bdf9aacf9ef92adcb68e5e088dc459ec7ce7754e6c77c4,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_B\detection_image_metrics.csv
03_cross_domain/seed_20260726/external_B/detection_subgroups.csv,cross-domain raw results,1985,f1681bc05b67b00090041f8e07c259f030c6d28d0ecbc5f7ac559222b6b58c5c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_B\detection_subgroups.csv
03_cross_domain/seed_20260726/external_B/metrics.json,cross-domain raw results,4728,0bdb2367fd6d45122aea6643af6c02167ee25b625bb4285eed7b60f0713542ad,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_B\metrics.json
03_cross_domain/seed_20260726/external_B/seed_predictions.csv,cross-domain raw results,153570,09d69fa916fb8255fd0970ff6c33fae63796eb2f747e2aae08d630b60b29a164,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_B\seed_predictions.csv
03_cross_domain/seed_20260726/external_B/seed_subgroups.csv,cross-domain raw results,1541,42c203c030fa66cf7cc656aac0501e39ff01152c5312e4c9992102619c84b6c9,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_B\seed_subgroups.csv
03_cross_domain/seed_20260726/external_C/detection_ap_summary.csv,cross-domain raw results,281,f6a0f8dd56dcfd42039f992b33f7d5d1da40c75129909f031e2bb3ab1f316fe3,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_C\detection_ap_summary.csv
03_cross_domain/seed_20260726/external_C/detection_image_metrics.csv,cross-domain raw results,192735,5dfa9acc71daa93a6be6d4cef53e81a24e5070718602634474d3a9d78ecf787f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_C\detection_image_metrics.csv
03_cross_domain/seed_20260726/external_C/detection_subgroups.csv,cross-domain raw results,2785,137c56f4e75f188cc2901e09eb0ad940aff8b0d2ca5a403b4b1ac65753e07764,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_C\detection_subgroups.csv
03_cross_domain/seed_20260726/external_C/metrics.json,cross-domain raw results,4726,3073278afcfc0492cd200e1568eac5116a4b6748c6b10749422ec77ac9dfc018,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_C\metrics.json
03_cross_domain/seed_20260726/external_C/seed_predictions.csv,cross-domain raw results,156419,03bb5a95e4b5ad23bb736ccea5a07b0a0dba794db6d14b5f873dfb7f19099e41,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_C\seed_predictions.csv
03_cross_domain/seed_20260726/external_C/seed_subgroups.csv,cross-domain raw results,2220,9c567cd7043089bd114e2669069a07a3d281c0cf6afe35a3ed34a5408a0520e8,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\external_C\seed_subgroups.csv
03_cross_domain/seed_20260726/protocol_lock.json,cross-domain raw results,2052,9532e403e934ecf25b539a49566f98fa26b213e2d8ef7892499635f406b68006,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\protocol_lock.json
03_cross_domain/seed_20260726/seen_domain/detection_ap_summary.csv,cross-domain raw results,281,e27f00e0100b5d60540253536473bc9c3408dee7f7f0964e9334a1997a578b27,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\seen_domain\detection_ap_summary.csv
03_cross_domain/seed_20260726/seen_domain/detection_image_metrics.csv,cross-domain raw results,107322,0ea8453195ad69a57cd36360fc987620707249bec939cb4a1707cc19be50eddd,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\seen_domain\detection_image_metrics.csv
03_cross_domain/seed_20260726/seen_domain/detection_subgroups.csv,cross-domain raw results,1621,978682c3a7559fcb77cedd655d844dd07e521e4bc27ffeff4126452704fbac03,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\seen_domain\detection_subgroups.csv
03_cross_domain/seed_20260726/seen_domain/metrics.json,cross-domain raw results,4744,09b56e351fbea05b200149399e164f9ee955ce03a8bc593cb03940105b0fc827,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\seen_domain\metrics.json
03_cross_domain/seed_20260726/seen_domain/seed_predictions.csv,cross-domain raw results,83215,7e11cc8d8d58da8ccf3748e69ebe64251c041cb08628a582a45b24dd78f6f254,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\seen_domain\seed_predictions.csv
03_cross_domain/seed_20260726/seen_domain/seed_subgroups.csv,cross-domain raw results,1232,ce8721426f7d6c3567b757d19ade3d3a509a737cbf676932c5d962d6454832cc,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\seen_domain\seed_subgroups.csv
03_cross_domain/seed_20260726/summary/condition_metrics.csv,cross-domain raw results,2082,16c03d3098fb56dcfc35b04cfbb1edf99599e714103ceeb81cd80f473beb6b53,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\summary\condition_metrics.csv
03_cross_domain/seed_20260726/summary/evaluation_complete.json,cross-domain raw results,447,6625527466553b1bc29d6aae5c55460a59b59503b3bc8640539e0ebdf3ca2bbb,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\summary\evaluation_complete.json
03_cross_domain/seed_20260726/thresholds/val_detection_threshold_sweep.csv,cross-domain raw results,5304,2d9a15c253818512bebafe0fe43c13b0e5735b2a83edfe27adc868b44a8f1582,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\thresholds\val_detection_threshold_sweep.csv
03_cross_domain/seed_20260726/thresholds/val_seed_threshold_sweep.csv,cross-domain raw results,212174,e8199ce6048c6fa46cc39c8307f32ab51a5216e2eae9e9820dfa53201c05419f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260726\thresholds\val_seed_threshold_sweep.csv
03_cross_domain/seed_20260727/checkpoints/attribute_preprocessing.json,cross-domain raw results,2649,ec2b85f0401d4b6c657bd357194ec17d4f704f384be7aa87b6d3db72ca87a8ee,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\checkpoints\attribute_preprocessing.json
03_cross_domain/seed_20260727/checkpoints/history.json,cross-domain raw results,23313,71441f0481cd551ac909a2ec0d42b712d023acd11d3aa33e1d5094cb58fad626,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\checkpoints\history.json
03_cross_domain/seed_20260727/checkpoints/run_config.json,cross-domain raw results,1285,4c313435fb66e68c7653bbbd5f889a7a589a26ef2d08cb574d76068889fd6254,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\checkpoints\run_config.json
03_cross_domain/seed_20260727/checkpoints/summary.json,cross-domain raw results,4077,1cb8461826a9e4f9d5b3cde40a641300087a7a21340f270c7a480c33278788b2,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\checkpoints\summary.json
03_cross_domain/seed_20260727/external_A/detection_ap_summary.csv,cross-domain raw results,283,dcdd9f2efa43495a240a4aa97fb405a67890bada754d0d4a2b242bf7d5d36826,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_A\detection_ap_summary.csv
03_cross_domain/seed_20260727/external_A/detection_image_metrics.csv,cross-domain raw results,66229,5124d1ea4bda990bed583fe4d0e3420a8b58508f14453b83e7a7d3c310921a2b,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_A\detection_image_metrics.csv
03_cross_domain/seed_20260727/external_A/detection_subgroups.csv,cross-domain raw results,1608,98e3bc68263d45e79048615ba376e13778d1476fbfce2cce6654d637dc14500f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_A\detection_subgroups.csv
03_cross_domain/seed_20260727/external_A/metrics.json,cross-domain raw results,4724,03848051b7b7b3a7763dc6069d0dcc5ec65c51b2b1acacc2ce527d8df0caf210,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_A\metrics.json
03_cross_domain/seed_20260727/external_A/seed_predictions.csv,cross-domain raw results,57140,4e22922d1ed4ab5c0e3ac85929132f2d2f7418bdc2bf2b2454bc40a7e2996652,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_A\seed_predictions.csv
03_cross_domain/seed_20260727/external_A/seed_subgroups.csv,cross-domain raw results,1251,d9b36fe9af53cefdb5f1f97215985900ab5698b52fc4315d6d75f598b059d1ca,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_A\seed_subgroups.csv
03_cross_domain/seed_20260727/external_B/detection_ap_summary.csv,cross-domain raw results,282,c49ca64b51a4736484f0da6fddf78499d5b7e9288a7438e4e8561ea5e2910cca,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_B\detection_ap_summary.csv
03_cross_domain/seed_20260727/external_B/detection_image_metrics.csv,cross-domain raw results,164447,f4024f5eee7d1bf43149dea85dc7029080ff67cd9ff02fcc225caa80c002cc7f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_B\detection_image_metrics.csv
03_cross_domain/seed_20260727/external_B/detection_subgroups.csv,cross-domain raw results,1978,98d70877156b5b9c2bff2df6d6419d7cb1f8e1b133d3ff1093d6462b0cb31ebe,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_B\detection_subgroups.csv
03_cross_domain/seed_20260727/external_B/metrics.json,cross-domain raw results,4730,e549994f0c1b52bff9beabc12415385fc110d77dd7d65c600643aec8d6306de3,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_B\metrics.json
03_cross_domain/seed_20260727/external_B/seed_predictions.csv,cross-domain raw results,148359,4f68089f80110be27c612e39bbd5eafb4ea433b545aaa0e68cef8f3d2c80e266,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_B\seed_predictions.csv
03_cross_domain/seed_20260727/external_B/seed_subgroups.csv,cross-domain raw results,1545,3e58038cb89ca9773c2e427c7370f692a247812abfb5e0c0779522ec3ec0a7b8,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_B\seed_subgroups.csv
03_cross_domain/seed_20260727/external_C/detection_ap_summary.csv,cross-domain raw results,283,a35c03b7a44a68bbd6620466fe1b535c6c0391d415a72617bb08f40b5611332c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_C\detection_ap_summary.csv
03_cross_domain/seed_20260727/external_C/detection_image_metrics.csv,cross-domain raw results,192556,53f8986cb829c10a0a9bf2cb7ff9205c084eb28b7b8e576ebce6846a04d0d203,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_C\detection_image_metrics.csv
03_cross_domain/seed_20260727/external_C/detection_subgroups.csv,cross-domain raw results,2785,6cbd8fbf09a0b540d792f92f82a7080ad7c8af2252b3dc8330ba9525abb33de3,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_C\detection_subgroups.csv
03_cross_domain/seed_20260727/external_C/metrics.json,cross-domain raw results,4729,5977a272d7a8cc903a09e86c13ea8fbb62e6beeceae7eeb9d360703a1a653a3e,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_C\metrics.json
03_cross_domain/seed_20260727/external_C/seed_predictions.csv,cross-domain raw results,150276,4f3fad3a8b85d1c3fd9c68ba852f33eb65a7e03576322a847ebf684fdfd20744,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_C\seed_predictions.csv
03_cross_domain/seed_20260727/external_C/seed_subgroups.csv,cross-domain raw results,2207,99bb97e7046b07122e643c0b2a1f473263ee248b615a63c322344881c0c71ed0,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\external_C\seed_subgroups.csv
03_cross_domain/seed_20260727/protocol_lock.json,cross-domain raw results,2052,a772c5c95b9cf163349c53d694cac638cc5b10f47e08a0113933800ceaba22c2,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\protocol_lock.json
03_cross_domain/seed_20260727/seen_domain/detection_ap_summary.csv,cross-domain raw results,281,0c10284e41d07a4f5dd3f0a5416a2e7dc83e6bcc3ea7e6dc93a83e308e913c33,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\seen_domain\detection_ap_summary.csv
03_cross_domain/seed_20260727/seen_domain/detection_image_metrics.csv,cross-domain raw results,107198,49bbbe339967398295519f324c52192826781bc5af9c23f9f24e5b9ccdfcc0aa,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\seen_domain\detection_image_metrics.csv
03_cross_domain/seed_20260727/seen_domain/detection_subgroups.csv,cross-domain raw results,1618,b00c00eadc92d846a21bdf9e5057f9abda22d2b715f4cb48a17e0fabefaedf92,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\seen_domain\detection_subgroups.csv
03_cross_domain/seed_20260727/seen_domain/metrics.json,cross-domain raw results,4744,5b2a6b96f9e1d267a98f6ed43d2c7ffbbf9ddcb3780a99d21503b017f075506d,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\seen_domain\metrics.json
03_cross_domain/seed_20260727/seen_domain/seed_predictions.csv,cross-domain raw results,82310,1628423e4b7d638bce07c8c1fc6dd4d7f32849e47807c2008b443af2be4a3946,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\seen_domain\seed_predictions.csv
03_cross_domain/seed_20260727/seen_domain/seed_subgroups.csv,cross-domain raw results,1251,dbdc10ffc91c478637573cd57cbf527d7a6e5fca5c23358a2c8002c062826141,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\seen_domain\seed_subgroups.csv
03_cross_domain/seed_20260727/summary/condition_metrics.csv,cross-domain raw results,2082,cb4d07f10097952eac052d3d682ae58f67be21095e42dcf3f174395872f77da1,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\summary\condition_metrics.csv
03_cross_domain/seed_20260727/summary/evaluation_complete.json,cross-domain raw results,446,2410654b6fc55b6b70320bab46d7e211fc41326c60054f6b6563d8856ff5e333,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\summary\evaluation_complete.json
03_cross_domain/seed_20260727/thresholds/val_detection_threshold_sweep.csv,cross-domain raw results,5318,fcd80e28aecff23b838a9197414a206de01c7999167857f391069f40c780699a,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\thresholds\val_detection_threshold_sweep.csv
03_cross_domain/seed_20260727/thresholds/val_seed_threshold_sweep.csv,cross-domain raw results,210636,2881a5e65f7ec696a2aaad581c3acde06e52ab3434f851f848050e4059b301c0,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_20260727\thresholds\val_seed_threshold_sweep.csv
03_cross_domain/splits/cross_domain_split_manifest.csv,cross-domain split,4389,687de5aa079f562c66de563ddcd3082013895a7bd2903a64deb9d427fd193090,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\cross_domain_split_manifest.csv
03_cross_domain/splits/cross_domain_split_summary.json,cross-domain split,2684,008f8df72190f60266d789c73d3f6af5e92a90e8a6e699f474af19a57ac65f7c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\cross_domain_split_summary.json
03_cross_domain/splits/external_A.csv,cross-domain split,533295,3630a354e7dbc916b6583b4356be4fb0b04dd97c8873f107347fcb999cda9b78,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\external_A.csv
03_cross_domain/splits/external_B.csv,cross-domain split,1018150,81a5801f61431f2485176a8ce07d589dea140b39fc55bc00dfb8412f041ee86c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\external_B.csv
03_cross_domain/splits/external_C.csv,cross-domain split,1603063,b4f5be75c3ecac739a4e5293b87d5bd3bcfcff3f8761c5a9df4d248d10b28069,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\external_C.csv
03_cross_domain/splits/locked_original_test.csv,cross-domain split,791271,9d681034ee315b35ea59f4d7c6e3570ccd9f98b51c97b99d655735b5471329fc,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\locked_original_test.csv
03_cross_domain/splits/train.csv,cross-domain split,4294415,526ec873f43a37a418b72b3a154ae321b2415059fb7e557a1ab12b745d3f60e4,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\train.csv
03_cross_domain/splits/val.csv,cross-domain split,938034,aa34c7a41910f1d356c4476df5db1523f11ff79bf327f59ed81ba196a6391ec4,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\splits\val.csv
03_cross_domain/summary/cross_domain_3seed_mean_sd.csv,cross-domain summary,4403,f69b4cdf8231a91afc2e4edc22f2c61693d931b0ba3a636442afc84980cef304,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\cross_domain_3seed_mean_sd.csv
03_cross_domain/summary/cross_domain_3seed_raw_metrics.csv,cross-domain summary,5384,1a022809db7d86a535f0ec9db75b03a9a7d06e7f572abb1f2dbc0359b9ece9b2,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\cross_domain_3seed_raw_metrics.csv
03_cross_domain/summary/cross_domain_3seed_results.xlsx,cross-domain summary,27733,a39646b4838ce737e1911761d8463c6bd58b676ba89104e82582a599a2dd912c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\cross_domain_3seed_results.xlsx
03_cross_domain/summary/cross_domain_comparison.csv,cross-domain summary,903,5a5d56517f7867eb52f7a1371bd2f1754a1840a7fe811f34c85dab0955d4f73c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\cross_domain_comparison.csv
03_cross_domain/summary/cross_domain_final_report.md,cross-domain summary,4465,542b2f617d7fb1372e49659957d79be1c9dcb41d13195a2a282e509ffe9225d2,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\cross_domain_final_report.md
03_cross_domain/summary/cross_domain_results_report.md,cross-domain summary,893,abbb13e18b54f0e8581303da7ec7f3f6927bfa61812bdedf076ceb3ff2dd8eec,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\cross_domain_results_report.md
